"","Num","Fam","Pop","Lat","Start","Duration","KurtosisSTD","SkewnessSTD","VarianceSTD","MeanFDSTD","KurtosisRD","SkewnessRD","VarianceRD","MeanFDRD"
"333",416,"F4","ONRO",45.2627778,21,34,1.03866361864461,-1.01448130117474,21.9430892421358,32.9811320754717,NA,NA,NA,NA
"334",417,"B6","ONEC",47.6908056,8,35,1.19835480290323,-1.07050075528568,10.2256621593743,25.4477611940299,NA,NA,NA,NA
"335",421,"B11","ONEC",47.6908056,16,NA,0,0,0,16,NA,NA,NA,NA
"336",422,"P3","NJHP",41.3128333,28,39,1.09822142740878,-1.03541628499782,28.5818031883284,53.2110885045778,NA,NA,NA,NA
"337",423,"G20","ONPG",44.5948889,11,43,1.01025844907072,-1.00379548380532,25.0017719260297,32.5351506456241,NA,NA,NA,NA
"338",424,"J4","NYLV",43.6971944,8,65,1.0198979908435,-1.00730377336158,20.3883521839086,29.1940298507463,NA,NA,NA,NA
"339",425,"L19","NYSC",42.5230556,30,45,1.07774782867633,-1.027821341658,30.815232775064,57.4500818330606,NA,NA,NA,NA
"340",427,"L19","NYSC",42.5230556,14,49,1.02723748462967,-1.01011940782583,30.9936973444811,42.6538461538462,NA,NA,NA,NA
"341",428,"J1","NYLV",43.6971944,32,34,1.08109734602888,-1.02964187718858,27.0263127945107,51.0115914786967,NA,NA,NA,NA
"342",430,"A19","ONTI",48.4789167,18,45,1.06371924526578,-1.02357615038228,26.1849107620353,41.9918970448046,NA,NA,NA,NA
"343",431,"M10","NYCH",42.2382222,24,39,1.08497678117064,-1.03124209420007,26.7588362365837,49.8504672897196,NA,NA,NA,NA
"344",432,"G5","ONPG",44.5948889,13,50,1.13624684544622,-1.04770932608183,20.8343991317404,40.8730434782609,NA,NA,NA,NA
"345",434,"M1","NYCH",42.2382222,24,49,1.05812499977262,-1.02089260293253,30.8562176710015,52.0918367346939,NA,NA,NA,NA
"346",436,"P2","NJHP",41.3128333,37,NA,0,0,0,37,NA,NA,NA,NA
"348",441,"S5","NJPT",40.34025,61,NA,1.24141504720751,-1.08655949257507,32.8215840034687,81.1304347826087,NA,NA,NA,NA
"349",442,"L1","NYSC",42.5230556,16,35,0,0,0,16,NA,NA,NA,NA
"350",446,"G18","ONPG",44.5948889,16,NA,0,0,0,16,NA,NA,NA,NA
"351",447,"J17","NYLV",43.6971944,21,50,1.06553784579508,-1.0241948474022,33.249373002496,50.9639704557737,NA,NA,NA,NA
"352",448,"B14","ONEC",47.6908056,13,52,1.06433336774377,-1.02368188396051,18.2452569684491,28.8857142857143,NA,NA,NA,NA
"353",449,"T6","MDDB",38.7526111,53,NA,0,0,0,53,NA,NA,NA,NA
"354",450,"J18","NYLV",43.6971944,20,51,1.19766370669407,-1.07445898710502,29.1405242670563,52.6707710348871,NA,NA,NA,NA
"355",451,"T13","MDDB",38.7526111,28,47,1.14864455402008,-1.05341233314517,28.1070848107658,55.2138477261114,NA,NA,NA,NA
"356",452,"J17","NYLV",43.6971944,22,65,1.10651262404891,-1.03930750544357,36.5924973677136,59.0529387244685,NA,NA,NA,NA
"357",454,"I14","ONWH",45.49,14,39,1.04823539093521,-1.01773160033874,20.8418928170212,31.9347826086957,NA,NA,NA,NA
"358",456,"J5","NYLV",43.6971944,28,39,1.19060704069611,-1.07160950360863,29.450355294787,53.2083333333333,NA,NA,NA,NA
"359",459,"E15","ONNO",45.4319444,23,40,1.09584507372379,-1.03419141756982,16.5866960428663,32.2056074766355,NA,NA,NA,NA
"360",460,"T6","MDDB",38.7526111,21,48,1.03937918822695,-1.01432282607059,33.7227934588771,49.893018018018,NA,NA,NA,NA
"361",462,"B18","ONEC",47.6908056,11,32,1.29267464519859,-1.10839306717384,8.77858153185487,20.4274809160305,NA,NA,NA,NA
"362",463,"M12","NYCH",42.2382222,21,48,1.01429427346875,-1.00527722059506,34.3458554452017,46.0155279503106,NA,NA,NA,NA
"363",466,"G7","ONPG",44.5948889,17,40,1.0348974890623,-1.01296465136648,26.1699519649627,37.8551941238195,NA,NA,NA,NA
"364",467,"H6","ONDM",44.4933889,18,45,1.23297987731028,-1.09157263061231,26.5563014184562,43.6071428571429,NA,NA,NA,NA
"365",468,"P20","NJHP",41.3128333,28,43,1.22755877918273,-1.079027938246,26.0028176725011,54.3964313421257,NA,NA,NA,NA
"366",469,"M1","NYCH",42.2382222,14,45,1.06089683919087,-1.02287957952322,25.729978198941,39.8430646539447,NA,NA,NA,NA
"367",472,"E6","ONNO",45.4319444,17,36,1.0362417728739,-1.01330767416009,24.9036329215009,37.0471698113207,NA,NA,NA,NA
"368",473,"M14","NYCH",42.2382222,16,45,1.02698590791872,-1.00994868430685,29.8152857987572,44.0284989264103,NA,NA,NA,NA
"369",474,"H9","ONDM",44.4933889,13,49,1.07808055416306,-1.02931025812578,28.3653631363487,43.9309551208285,NA,NA,NA,NA
"370",475,"G9","ONPG",44.5948889,16,39,1.03164450930485,-1.01169915126202,25.8098374895107,39.4981759221727,NA,NA,NA,NA
"371",476,"H12","ONDM",44.4933889,22,53,1.13169552819598,-1.04879003826291,33.399450433694,56.3640726774083,NA,NA,NA,NA
"372",479,"B5","ONEC",47.6908056,8,40,1.07547723659058,-1.02808147453323,18.7103640896691,31.0493630573248,NA,NA,NA,NA
"373",480,"P18","NJHP",41.3128333,16,60,1.06888857997996,-1.02587085775409,36.4426741594316,55.3865458347856,NA,NA,NA,NA
"374",481,"E19","ONNO",45.4319444,8,41,1.03285694916386,-1.01216628527001,19.0075410658159,28.6735266604303,NA,NA,NA,NA
"375",482,"F15","ONRO",45.2627778,16,27,1.86398177362046,-1.30742667684579,12.0853876327098,35.2207792207792,NA,NA,NA,NA
"376",483,"P12","NJHP",41.3128333,25,NA,0,0,0,25,NA,NA,NA,NA
"377",484,"A9","ONTI",48.4789167,14,49,1.04926290987578,-1.01811354364488,28.7998330121287,43.8299845440495,NA,NA,NA,NA
"378",485,"J10","NYLV",43.6971944,21,58,1.01084454137385,-1.00397296154846,34.4867744777622,46.9775840597758,NA,NA,NA,NA
"379",486,"E13","ONNO",45.4319444,13,48,1.02675250627639,-1.01013691410136,26.6501199183863,36.8139329805996,NA,NA,NA,NA
"380",487,"P12","NJHP",41.3128333,38,30,1.1435378988673,-1.05119510140081,27.4008099403119,54.5772251308901,NA,NA,NA,NA
"381",489,"M20","NYCH",42.2382222,10,57,1.03086706938708,-1.01151698132066,28.2897984112544,41.1836874571624,NA,NA,NA,NA
"382",490,"J10","NYLV",43.6971944,29,39,1.06412520979527,-1.0233983436902,31.638620913556,54.042270531401,NA,NA,NA,NA
"383",491,"J9","NYLV",43.6971944,24,43,1.10480056708326,-1.03830853216489,30.3340481287578,51.126747857465,NA,NA,NA,NA
"384",492,"L18","NYSC",42.5230556,18,50,1.04902964566969,-1.01813659016598,30.7774532548771,47.7441912421805,NA,NA,NA,NA
"385",493,"H8","ONDM",44.4933889,17,40,1.01776950735394,-1.00655279224794,23.970484555716,33.6486486486487,NA,NA,NA,NA
"386",494,"J19","NYLV",43.6971944,11,50,1.02718878907202,-1.00976225367761,28.6577985829037,42.5644932671864,NA,NA,NA,NA
"387",495,"T20","MDDB",38.7526111,24,67,1.06057987496841,-1.02187295158865,39.633726074213,62.8371607515658,NA,NA,NA,NA
"388",496,"A16","ONTI",48.4789167,13,47,1.01724275277573,-1.00623685041147,22.6686847434309,34.1867027444917,NA,NA,NA,NA
